"LOG:concept:name","LOG:lifecycle:model","LOG:creator","LOG:library","LOG:Calculation Time (ms)","LOG:Raw Fitness Cost","LOG:Num. States","LOG:Trace Fitness","LOG:Move-Model Fitness","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Queued States","TRACE:concept:name","TRACE:variant","TRACE:creator","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Queued States","EVT:concept:name","EVT:lifecycle:transition","EVT:time:timestamp","EVT:Activity","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","DATA ANALYST: CHECK DATA BALANCING_merge_ARE DATA BALANCED?","node 2c4aa46d-45ca-42cc-b54c-e7a331706102","null","0","[(DATA ANALYST: CHECK DATA BALANCING_ARE DATA BALANCED?_,1)]","[(DATA ANALYST: CHECK DATA QUALITY,1) (End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","DATA ANALYST: CHECK DATA QUALITY_split_ARE DATA BALANCED?","node d55a3ffe-3259-4ff3-b01c-08a52d5cd40f","null","0","[(g_xor_ARE DATA BALANCED?,1)]","[(DATA ANALYST: CHECK DATA QUALITY,1) (End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","DATA ANALYST: CHECK DATA QUALITY","complete","2023-02-02T11:15:02+01:00","DATA ANALYST: CHECK DATA QUALITY","t_act_DATA ANALYST: CHECK DATA QUALITY","node 95db27d4-3065-48a4-a22f-2f3509ae21e0","DATA ANALYST: CHECK DATA QUALITY","0","[(ARE DATA BALANCED?_DATA ANALYST: CHECK DATA QUALITY_YES,1)]","[(DATA ANALYST: CHECK DATA QUALITY,1) (End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","DATA ANALYST: CHECK DATA QUALITY_merge_IS THE DATA QUALITY ACCEPTABLE?","node 5765798f-8bf0-4eb6-a512-43d56ee94a2f","null","0","[(DATA ANALYST: CHECK DATA QUALITY_IS THE DATA QUALITY ACCEPTABLE?_,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","ML ENGINEER: SET AVERAGE HYPERPARAMETERS_split_IS THE DATA QUALITY ACCEPTABLE?","node 743b2d9d-4ab0-4c34-bf4c-2f52dbcdf79c","null","0","[(g_xor_IS THE DATA QUALITY ACCEPTABLE?,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","ML ENGINEER: SET AVERAGE HYPERPARAMETERS","complete","2023-02-02T11:15:03+01:00","ML ENGINEER: SET AVERAGE HYPERPARAMETERS","t_act_ML ENGINEER: SET AVERAGE HYPERPARAMETERS","node d0eaf435-9960-40a5-8709-0844b8691c70","ML ENGINEER: SET AVERAGE HYPERPARAMETERS","0","[(IS THE DATA QUALITY ACCEPTABLE?_ML ENGINEER: SET AVERAGE HYPERPARAMETERS_YES,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1) (ML ENGINEER: SET AVERAGE HYPERPARAMETERS,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","ML ENGINEER: SET AVERAGE HYPERPARAMETERS_merge_","node fe5c1a2c-c80c-41cc-90dd-25686cd2ea50","null","0","[(ML ENGINEER: SET AVERAGE HYPERPARAMETERS__,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","_split_","node 016c814d-5c4b-49e6-8788-6ee6ec01c66d","null","0","[(g_xor_,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","_merge_","node 0b2d1976-44d9-4d8d-a91b-4ef1bcb39155","null","0","[(__,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","ML ENGINEER: CHECK TRAINING ERROR PLOT_split_","node e64eacae-224c-49d2-a38d-7ba60e0b4f49","null","0","[(g_xor_,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","ML ENGINEER: CHECK TRAINING ERROR PLOT","complete","2023-02-02T11:15:04+01:00","ML ENGINEER: CHECK TRAINING ERROR PLOT","t_act_ML ENGINEER: CHECK TRAINING ERROR PLOT","node e79f9341-912b-443f-b21e-80ef32338451","ML ENGINEER: CHECK TRAINING ERROR PLOT","0","[(_ML ENGINEER: CHECK TRAINING ERROR PLOT_,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,5) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","ML ENGINEER: CHECK TRAINING ERROR PLOT_merge_NUMBER OF 
GENERATIONS IS GOOD?","node ba7388f5-a1e3-467f-9976-fc94ffa92d74","null","0","[(ML ENGINEER: CHECK TRAINING ERROR PLOT_NUMBER OF 
GENERATIONS IS GOOD?_,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,4) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","null","null","null","null","ML ENGINEER: ADJUST NUMBER OF GENERATIONS_split_NUMBER OF 
GENERATIONS IS GOOD?","node 60e8cdb4-cee8-4cad-8b6b-a8b034110cff","null","0","[(g_xor_NUMBER OF 
GENERATIONS IS GOOD?,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,4) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
"Anonymous log imported from simulation_logs_senior_log.xes","standard","Fluxicon Disco","Fluxicon Octane","8.476923076923075","0.0","26.092307692307692","1.0","1.0","1.0","14.215384615384613","67.84615384615384","6","Variant 5","Fluxicon Disco","0.0","13.0","102.0","1.0","1.0","1.0","29.0","239.0","ML ENGINEER: ADJUST NUMBER OF GENERATIONS","complete","2023-02-02T11:15:05+01:00","ML ENGINEER: ADJUST NUMBER OF GENERATIONS","t_act_ML ENGINEER: ADJUST NUMBER OF GENERATIONS","node e90852bb-e26d-4bcc-a30e-6db1556b5e1b","ML ENGINEER: ADJUST NUMBER OF GENERATIONS","0","[(NUMBER OF 
GENERATIONS IS GOOD?_ML ENGINEER: ADJUST NUMBER OF GENERATIONS_NO,1)]","[(End,1) (INFORMATION SYSTEM MANAGER: CONFIGURE DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: CONFIGURE SEGREGATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH DEVELOPMENT SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH EXECUTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH INGESTION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH MONITORING SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH PREPARATION SYSTEM,1) (INFORMATION SYSTEM MANAGER: LAUNCH SEGREGATION SYSTEM,1) (ML ENGINEER: ADJUST NUMBER OF GENERATIONS,4) (ML ENGINEER: CHECK TEST ERROR AGAINST TEST ERROR TOLERANCE,1) (ML ENGINEER: CHECK TRAINING ERROR PLOT,4) (ML ENGINEER: SELECT BEST MODEL,1)]","null",
